day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
260,82,15342.89,15316.75,14174.37,14612.25,15007.54,15270.81,15306.37,15323.77,15316.75,15316.75
261,103,15411.17,15385.06,14227.64,14671.26,15069.48,15334.98,15372.54,15391.63,15385.06,15385.06
262,60,15436.45,15410.38,14237.91,14687.33,15088.28,15356.17,15395.62,15416.37,15410.38,15410.38
263,91,15492.73,15466.75,14279.17,14734.75,15138.19,15408.31,15449.72,15472.19,15466.75,15466.75
264,80,15538.01,15512.16,14309.44,14771.69,15176.83,15449.42,15492.79,15517.06,15512.16,15512.16
265,58,15561.29,15535.61,14317.71,14786.4,15193.64,15468.44,15514.1,15539.96,15535.61,15535.61
266,146,15642.3,15616.1,14413.98,14885.95,15289.4,15559.54,15599.73,15621.65,15616.1,15616.1
267,150,15723.32,15696.72,14514.25,14990.9,15388.36,15651.96,15685.77,15703.59,15696.72,15696.72
268,61,15749.6,15723.11,14525.52,15006.92,15405.9,15672.91,15709.68,15729.28,15723.11,15723.11
269,143,15830.61,15803.74,14618.79,15105.72,15505.67,15766.02,15796.22,15811.53,15803.74,15803.74
270,126,15911.62,15884.49,14695.05,15187.37,15589.14,15852.12,15883.61,15894.28,15884.49,15884.49
271,90,15966.9,15939.83,14735.32,15232.93,15636.23,15902.09,15935.96,15948.71,15939.83,15939.83
272,105,16037.18,16010.2,14790.59,15293.65,15698.56,15967.14,16003.53,16018.14,16010.2,16010.2
273,85,16087.46,16060.57,14825.86,15334.57,15740.87,16012.06,16051.11,16067.43,16060.57,16060.57
274,77,16129.74,16102.97,14853.13,15367.21,15774.95,16048.78,16090.7,16108.69,16102.97,16102.97
275,85,16180.02,16153.44,14888.4,15407.73,15817.09,16093.65,16138.35,16158.11,16153.44,16153.44
276,95,16240.3,16213.94,14933.67,15458.13,15869.34,16148.6,16196.01,16217.53,16213.94,16213.94
277,151,16321.32,16294.38,15034.93,15561.61,15966.48,16241.12,16283.19,16300.67,16294.38,16294.38
278,62,16348.6,16321.85,15047.2,15576.89,15985.91,16263.05,16307.59,16326.86,16321.85,16321.85
279,98,16411.88,16385.38,15095.47,15628.7,16041.5,16320.87,16368.07,16389.22,16385.38,16385.38
280,125,16492.89,16465.78,15170.74,15707.77,16124.27,16405.54,16455.17,16472.39,16465.78,16465.78
281,114,16572.17,16545.27,15235.01,15775.1,16196.03,16479.08,16531.64,16550.57,16545.27,16545.27
282,90,16627.45,16600.72,15275.28,15818.34,16243.75,16528.48,16584.23,16604.81,16600.72,16600.72
283,6,16598.73,16572.2,15231.55,15777.7,16207.53,16493.93,16552.79,16575.08,16572.2,16572.2
284,127,16679.74,16653.03,15308.81,15859.03,16292.82,16580.24,16640.53,16659.05,16653.03,16653.03
285,132,16760.75,16733.98,15391.08,15945.09,16382.64,16671.38,16728.28,16743.03,16733.98,16733.98
286,56,16782.03,16755.23,15397.35,15954.37,16396.35,16686.37,16746.44,16762.84,16755.23,16755.23
287,99,16846.32,16819.53,15446.62,16007.13,16453.33,16744.51,16807.68,16825.57,16819.53,16819.53
288,73,16884.6,16857.85,15469.89,16033.76,16485.42,16776.61,16842.85,16862.32,16857.85,16857.85
289,130,16965.61,16938.66,15550.16,16117.43,16574.91,16865.63,16930.97,16946.9,16938.66,16938.66
290,133,17046.62,17019.59,15633.43,16203.56,16667.43,16957.45,17019.57,17031.48,17019.59,17019.59
291,62,17073.9,17046.85,15645.69,16218.02,16688.82,16978.05,17043.42,17057.01,17046.85,17046.85
292,94,17133.18,17106.17,15689.96,16264.88,16742.44,17031.15,17099.16,17114.64,17106.17,17106.17
293,144,17214.19,17187.05,15784.23,16361.36,16836.19,17126.44,17188.76,17199.67,17187.05,17187.05
294,105,17284.47,17257.33,15839.5,16418.11,16899.64,17190.12,17255.36,17268.23,17257.33,17257.33
295,70,17319.75,17292.61,15859.77,16439.57,16927.83,17218.73,17287.14,17301.77,17292.61,17292.61
296,82,17367.03,17339.95,15892.04,16472.86,16968.02,17259.3,17330.99,17347.32,17339.95,17339.95
297,99,17431.32,17404.33,15941.31,16525.91,17025.44,17316.85,17391.68,17409.87,17404.33,17404.33
298,132,17512.33,17485.08,16023.57,16614.56,17115.88,17407.27,17480.58,17494.99,17485.1,17485.08
299,85,17562.61,17535.42,16058.84,16655.42,17159.14,17450.9,17527.14,17543.51,17535.37,17535.42
300,115,17642.89,17615.8,16124.11,16726.88,17232.64,17524.58,17603.77,17622.0,17615.76,17615.8
301,114,17722.17,17695.14,16188.38,16797.43,17304.78,17597.23,17679.21,17699.55,17695.17,17695.14
302,81,17768.45,17741.45,16219.65,16834.72,17343.87,17636.85,17721.54,17743.98,17741.47,17741.45
303,107,17840.73,17813.8,16276.92,16898.25,17409.08,17702.53,17789.89,17814.41,17813.86,17813.8
304,104,17910.01,17883.14,16331.19,16958.55,17471.45,17765.58,17855.23,17881.83,17883.22,17883.14
305,90,17965.29,17938.48,16371.45,17004.57,17519.86,17815.02,17906.76,17935.15,17938.62,17938.48
306,61,17991.57,17964.85,16382.72,17021.53,17539.14,17835.9,17929.53,17959.5,17965.02,17964.85
307,62,18018.85,17992.27,16394.99,17039.79,17559.67,17858.26,17953.59,17984.88,17992.46,17992.27
308,124,18099.86,18072.85,16469.26,17120.05,17642.33,17942.52,18039.56,18070.29,18073.15,18072.85
309,19,18084.14,18057.27,16438.53,17095.31,17619.65,17921.67,18020.28,18052.68,18057.51,18057.27
310,72,18121.42,18094.64,16460.8,17123.57,17650.19,17953.83,18053.96,18088.17,18094.81,18094.64
311,129,18202.44,18175.33,16540.07,17208.83,17737.79,18043.46,18143.16,18173.26,18175.54,18175.33
312,75,18242.72,18215.7,16565.33,17240.09,17771.16,18078.88,18179.74,18211.6,18215.81,18215.7
313,48,18256.0,18229.11,16563.6,17244.35,17777.41,18087.33,18189.27,18222.96,18229.12,18229.11
314,87,18308.28,18281.56,16600.87,17287.61,17822.87,18134.71,18237.82,18273.31,18281.46,18281.56
315,102,18375.56,18349.04,16653.14,17345.87,17883.28,18197.15,18301.29,18338.84,18348.89,18349.04
316,115,18455.84,18429.52,16718.41,17417.13,17956.39,18272.57,18377.63,18417.28,18429.32,18429.52
317,49,18470.12,18443.97,16717.68,17422.39,17964.56,18281.74,18387.74,18429.66,18443.68,18443.97
318,150,18551.13,18524.51,16817.95,17524.45,18056.49,18374.41,18478.44,18515.05,18524.54,18524.51
319,46,18562.41,18535.95,16814.21,17527.13,18061.66,18380.31,18485.37,18524.27,18535.76,18535.95
320,55,18582.69,18556.41,16819.48,17539.6,18076.38,18395.73,18501.59,18542.39,18555.93,18556.41
321,80,18627.97,18601.91,16849.75,17577.84,18116.51,18436.16,18542.92,18585.58,18601.13,18601.91
322,92,18685.25,18659.46,16892.02,17627.88,18168.69,18489.05,18596.33,18640.94,18658.34,18659.46
323,89,18739.53,18714.03,16931.29,17674.95,18217.96,18538.98,18646.68,18693.34,18712.56,18714.03
324,137,18820.55,18794.3,17018.56,17770.58,18310.73,18630.44,18737.19,18778.74,18793.77,18794.3
325,71,18856.83,18830.85,17039.83,17799.78,18340.66,18661.8,18769.21,18813.0,18829.8,18830.85
326,79,18901.11,18875.45,17069.09,17836.95,18378.67,18701.27,18809.33,18855.3,18873.95,18875.45
327,76,18942.39,18917.09,17095.36,17871.16,18413.79,18738.2,18846.73,18894.61,18915.07,18917.09
328,139,19023.4,18997.16,17184.63,17968.13,18506.13,18829.0,18936.73,18980.17,18996.54,18997.16
329,114,19102.68,19076.8,17248.9,18038.24,18579.15,18903.67,19011.78,19057.36,19075.62,19076.8
330,84,19151.96,19126.4,17283.17,18078.0,18622.03,18948.36,19056.65,19104.62,19124.73,19126.4
331,89,19206.24,19181.04,17322.44,18123.1,18670.19,18998.51,19106.57,19156.91,19178.81,19181.04
332,112,19283.52,19258.71,17384.71,18191.45,18741.5,19071.72,19179.49,19232.37,19255.92,19258.71
333,65,19313.8,19289.35,17399.97,18212.44,18765.64,19097.88,19205.35,19260.72,19286.06,19289.35
334,79,19358.08,19334.03,17429.24,18247.86,18803.38,19138.53,19245.21,19303.07,19330.23,19334.03
335,105,19428.36,19404.76,17484.51,18309.55,18867.43,19205.11,19311.13,19371.61,19400.44,19404.76
336,93,19486.64,19463.48,17527.78,18359.06,18919.64,19259.76,19365.06,19428.09,19458.59,19463.48
337,92,19543.92,19521.22,17570.05,18407.22,18970.6,19313.45,19418.05,19483.6,19515.83,19521.22
338,74,19583.2,19560.99,17594.32,18437.05,19003.62,19349.56,19453.02,19521.06,19555.15,19560.99
339,115,19663.48,19640.77,17659.59,18508.42,19077.61,19427.14,19528.94,19599.58,19635.48,19640.77
340,66,19694.76,19672.53,17675.85,18529.72,19102.68,19456.03,19555.77,19629.02,19666.83,19672.53
341,143,19775.78,19752.32,17769.12,18628.06,19197.22,19542.22,19647.01,19714.14,19747.59,19752.32
342,83,19824.06,19801.08,17802.39,18666.1,19238.28,19587.91,19690.91,19760.39,19795.98,19801.08
343,94,19883.34,19860.88,17846.66,18715.05,19290.41,19644.75,19745.88,19817.56,19855.41,19860.88
344,74,19922.62,19900.69,17870.93,18743.51,19323.75,19681.46,19780.8,19854.87,19894.92,19900.69
345,82,19969.9,19948.54,17903.2,18780.09,19365.29,19726.15,19823.77,19900.38,19942.53,19948.54
346,140,20050.91,20028.14,17993.47,18874.9,19459.88,19813.28,19914.97,19985.45,20022.66,20028.14
347,149,20131.92,20107.83,18092.73,18978.3,19557.49,19901.17,20006.84,20071.2,20103.1,20107.83
348,81,20178.2,20154.63,18124.0,19012.48,19595.46,19944.12,20048.12,20115.45,20149.58,20154.63
349,88,20231.48,20208.47,18162.27,19056.68,19640.78,19994.18,20096.7,20166.64,20203.08,20208.47
350,162,20312.5,20288.11,18274.54,19159.89,19740.41,20082.44,20188.63,20252.42,20283.38,20288.11
351,64,20341.78,20317.94,18288.81,19176.33,19760.61,20108.1,20213.23,20279.44,20312.96,20317.94
352,119,20422.79,20397.59,18358.08,19247.9,19836.14,20188.89,20292.93,20361.48,20393.02,20397.59
353,100,20488.07,20463.41,18408.34,19300.16,19892.34,20250.58,20353.53,20424.42,20458.65,20463.41
354,133,20569.08,20543.14,18491.61,19385.29,19981.57,20339.06,20444.95,20510.89,20538.92,20543.14
355,63,20597.36,20571.93,18504.88,19400.4,20000.47,20363.78,20468.77,20536.83,20567.4,20571.93
356,71,20633.64,20608.75,18526.15,19423.55,20027.54,20396.51,20500.9,20570.97,20603.93,20608.75
357,94,20692.92,20668.62,18570.42,19469.76,20077.54,20452.34,20556.32,20628.31,20663.57,20668.62
358,107,20765.2,20741.51,18627.69,19528.78,20140.3,20521.15,20624.61,20698.54,20736.23,20741.51
359,110,20840.48,20817.38,18687.96,19593.62,20206.16,20592.85,20695.88,20771.64,20811.87,20817.38
360,88,20893.76,20871.24,18726.22,19636.49,20249.35,20642.46,20745.05,20822.68,20865.55,20871.24
361,80,20939.04,20917.12,18756.49,19671.32,20284.43,20684.05,20786.49,20865.76,20911.24,20917.12
362,85,20989.32,20968.03,18791.76,19711.23,20324.85,20730.72,20832.93,20913.9,20961.88,20968.03
363,107,21061.61,21040.98,18849.03,19773.42,20387.2,20799.29,20901.37,20983.99,21034.56,21040.98
364,66,21092.89,21072.91,18865.3,19794.17,20408.12,20826.8,20928.65,21013.01,21066.25,21072.91
365,122,21173.9,21152.31,18937.57,19871.02,20485.17,20910.34,21012.02,21097.99,21146.27,21152.31
366,120,21254.91,21231.79,19007.84,19945.67,20560.01,20991.62,21093.26,21180.79,21226.39,21231.79
367,124,21335.92,21311.38,19082.1,20024.01,20638.76,21077.2,21178.26,21267.38,21306.66,21311.38
368,51,21352.2,21328.23,19083.37,20029.0,20643.93,21090.05,21190.15,21280.82,21323.14,21328.23
369,163,21433.22,21407.84,19196.64,20136.0,20747.27,21179.09,21281.21,21368.29,21403.62,21407.84
370,68,21466.5,21441.68,19214.91,20155.34,20769.33,21208.93,21310.18,21398.8,21437.0,21441.68
371,96,21527.78,21503.56,19261.18,20202.62,20819.27,21266.96,21367.15,21457.39,21498.42,21503.56
372,150,21608.79,21583.14,19361.45,20304.41,20923.1,21355.62,21457.65,21544.62,21579.14,21583.14
373,106,21680.07,21655.0,19417.72,20361.35,20982.35,21423.24,21524.64,21613.03,21650.4,21655.0
374,77,21722.35,21697.84,19444.98,20389.16,21012.48,21461.77,21562.46,21652.27,21692.6,21697.84
375,152,21803.36,21777.45,19547.25,20491.91,21118.45,21551.54,21653.8,21739.91,21773.57,21777.45
376,99,21867.64,21842.29,19596.52,20540.79,21170.52,21611.6,21713.43,21801.22,21837.77,21842.29
377,34,21866.92,21842.14,19580.79,20525.12,21157.44,21606.65,21708.29,21797.68,21836.92,21842.14
378,78,21910.2,21885.99,19609.06,20554.5,21188.5,21646.23,21747.44,21838.13,21880.04,21885.99
379,84,21959.48,21935.88,19643.33,20589.91,21227.02,21691.74,21792.64,21884.51,21929.26,21935.88
380,126,22040.5,22015.41,19719.6,20667.35,21307.75,21779.31,21880.11,21972.4,22010.36,22015.41
381,106,22111.78,22087.28,19775.86,20727.5,21368.13,21846.82,21947.67,22040.59,22081.49,22087.28
382,133,22192.79,22166.92,19859.13,20814.21,21455.39,21936.59,22037.37,22128.95,22162.73,22166.92
383,63,22221.07,22195.75,19872.4,20830.73,21472.42,21960.67,22061.7,22153.93,22190.85,22195.75
384,95,22281.35,22256.62,19917.67,20879.59,21521.43,22016.53,22118.33,22210.92,22250.91,22256.62
385,88,22334.63,22310.5,19955.94,20921.85,21563.34,22065.49,22167.87,22260.92,22304.06,22310.5
386,109,22408.91,22385.41,20015.21,20984.84,21626.35,22135.61,22238.68,22332.09,22378.17,22385.41
387,138,22489.92,22465.0,20103.48,21076.43,21718.25,22226.8,22327.87,22420.09,22459.84,22465.0
388,83,22538.2,22513.85,20136.74,21112.51,21754.74,22270.29,22372.64,22465.19,22507.77,22513.85
389,108,22611.48,22587.73,20195.01,21173.83,21816.16,22338.75,22442.69,22535.25,22580.7,22587.73
390,90,22666.76,22643.61,20235.28,21217.17,21859.62,22389.27,22494.92,22587.26,22635.67,22643.61
391,140,22747.78,22723.19,20325.55,21310.48,21952.92,22481.04,22582.47,22675.86,22717.49,22723.19
392,50,22763.06,22739.04,20325.82,21313.12,21957.2,22491.15,22594.74,22687.89,22732.37,22739.04
393,107,22835.34,22811.92,20383.09,21373.02,22018.62,22558.36,22664.3,22756.98,22804.23,22811.92
394,123,22916.35,22891.56,20456.36,21448.92,22095.94,22641.96,22749.73,22842.0,22886.11,22891.56
395,112,22993.63,22969.39,20518.62,21513.22,22161.91,22714.45,22823.97,22915.89,22962.95,22969.39
396,150,23074.64,23049.17,20618.89,21615.61,22265.67,22807.03,22912.35,23005.11,23045.15,23049.17
397,125,23155.66,23129.04,20694.16,21692.6,22345.34,22891.85,22999.29,23091.68,23127.6,23129.04
398,116,23236.67,23208.99,20760.43,21760.56,22417.18,22967.54,23077.12,23169.05,23208.17,23208.99
399,121,23317.68,23289.03,20831.7,21832.85,22493.79,23048.25,23159.91,23251.51,23290.79,23289.03
400,94,23376.96,23348.69,20875.97,21878.13,22543.17,23101.79,23215.66,23306.88,23349.26,23348.69
401,86,23428.24,23400.36,20912.24,21915.42,22585.96,23147.41,23263.33,23354.42,23399.81,23400.36
402,116,23509.25,23480.39,20978.5,21982.7,22658.62,23223.13,23341.06,23432.01,23480.36,23480.39
403,35,23509.53,23481.05,20963.77,21968.98,22650.28,23217.69,23337.71,23428.53,23479.83,23481.05
404,49,23523.81,23495.72,20963.04,21969.27,22656.23,23226.4,23348.66,23439.24,23493.31,23495.72
405,33,23522.09,23494.42,20946.31,21953.55,22646.62,23219.25,23343.71,23434.15,23490.77,23494.42
406,116,23603.11,23574.47,21012.58,22020.84,22720.09,23295.19,23421.75,23512.25,23571.24,23574.47
407,124,23684.12,23654.61,21086.85,22096.12,22801.26,23378.91,23507.73,23598.43,23654.32,23654.61
408,117,23765.13,23734.83,21154.12,22164.4,22875.22,23455.36,23586.57,23677.41,23735.61,23734.83
409,74,23804.41,23774.41,21178.38,22189.69,22906.1,23488.8,23622.28,23713.33,23773.92,23774.41
410,158,23885.42,23854.63,21286.65,22298.97,23006.21,23583.91,23711.55,23802.14,23856.93,23854.63
411,63,23913.7,23883.22,21299.92,22313.26,23024.83,23605.59,23736.01,23827.08,23884.27,23883.22
412,149,23994.72,23963.44,21399.19,22413.54,23128.24,23701.51,23825.75,23915.85,23967.47,23963.44
413,106,24066.0,24035.02,21455.46,22470.82,23188.42,23765.84,23892.95,23983.62,24037.7,24035.02
414,147,24147.01,24115.35,21552.73,22569.11,23289.61,23863.57,23983.61,24073.11,24121.27,24115.35
415,123,24228.02,24195.76,21626.0,22643.39,23366.18,23944.16,24067.46,24157.6,24204.85,24195.76
416,85,24278.3,24246.26,21661.26,22679.68,23404.73,23986.63,24113.1,24203.99,24253.9,24246.26
417,93,24336.58,24304.79,21704.53,22723.96,23451.5,24037.2,24167.02,24258.31,24310.99,24304.79
418,133,24417.6,24385.18,21787.8,22808.24,23538.47,24127.62,24257.59,24348.52,24394.81,24385.18
419,73,24455.88,24423.69,21811.07,22832.53,23564.86,24158.32,24291.43,24382.71,24431.77,24423.69
420,92,24513.16,24481.24,21853.34,22875.81,23611.84,24207.91,24344.58,24436.11,24487.67,24481.24
421,97,24575.44,24543.81,21900.61,22924.1,23663.65,24262.37,24402.98,24494.47,24548.59,24543.81
422,133,24656.45,24624.12,21983.88,23008.38,23751.46,24352.77,24493.09,24584.23,24632.59,24624.12
423,148,24737.46,24704.52,22082.14,23107.66,23854.34,24452.68,24583.72,24674.37,24716.74,24704.52
424,118,24818.47,24785.0,22150.41,23176.95,23926.88,24527.33,24662.6,24753.48,24798.57,24785.0
425,91,24874.75,24841.47,22191.68,23219.23,23972.14,24575.37,24714.33,24805.49,24853.34,24841.47
426,152,24955.77,24921.98,22293.95,23322.52,24075.33,24675.77,24805.99,24896.4,24937.88,24921.98
427,156,25036.78,25002.57,22400.22,23429.8,24181.93,24777.49,24898.25,24987.31,25022.67,25002.57
428,68,25070.06,25036.0,22418.49,23449.08,24202.36,24801.3,24926.71,25016.35,25054.22,25036.0
429,48,25083.34,25049.46,22416.76,23448.37,24202.82,24805.71,24935.14,25025.43,25065.81,25049.46
430,125,25164.35,25129.99,22492.02,23524.65,24280.41,24887.28,25020.63,25111.73,25150.5,25129.99
431,98,25227.63,25193.44,22540.29,23573.94,24330.98,24941.66,25079.26,25171.09,25212.12,25193.44
432,73,25265.91,25231.91,22563.56,23598.22,24356.61,24971.01,25112.93,25205.47,25248.82,25231.91
433,120,25346.93,25312.41,22633.83,23669.5,24429.6,25047.48,25193.63,25286.89,25332.53,25312.41
434,126,25427.94,25393.0,22710.1,23746.79,24508.2,25129.72,25280.0,25374.4,25417.47,25393.0
435,86,25479.22,25444.43,22746.37,23784.07,24546.59,25171.75,25326.52,25421.73,25467.06,25444.43
436,175,25560.23,25525.03,22862.41,23897.74,24657.68,25274.2,25417.99,25511.51,25551.99,25525.03
437,118,25641.24,25605.71,22921.61,23963.85,24726.64,25347.75,25496.43,25590.88,25633.51,25605.71
438,121,25722.26,25686.47,22983.41,24033.02,24798.73,25424.18,25577.79,25673.35,25717.93,25686.47
439,71,25758.54,25722.83,22995.4,24052.14,24820.54,25450.4,25608.99,25705.9,25752.27,25722.83
440,96,25819.82,25784.22,23032.35,24096.24,24867.57,25501.77,25665.51,25763.67,25811.64,25784.22
441,30,25815.1,25779.62,23003.24,24074.98,24848.55,25487.02,25656.29,25755.6,25805.03,25779.62
442,102,25882.38,25847.02,23046.95,24125.86,24902.09,25544.9,25719.03,25819.57,25870.33,25847.02
443,88,25935.66,25900.41,23077.15,24163.23,24941.28,25588.71,25767.74,25869.69,25921.53,25900.41
444,64,25964.94,25929.83,23084.29,24176.78,24956.6,25608.53,25792.73,25895.75,25948.84,25929.83
445,144,26045.95,26010.44,23172.23,24271.13,25052.26,25708.36,25883.57,25984.3,26034.16,26010.44
446,148,26126.96,26091.12,23263.25,24369.21,25151.63,25811.87,25975.16,26073.34,26119.69,26091.12
447,117,26207.98,26171.88,23323.24,24435.58,25219.92,25884.61,26052.61,26152.18,26199.84,26171.88
448,86,26259.26,26223.24,23352.82,24470.68,25257.25,25926.78,26098.98,26199.96,26249.02,26223.24
449,97,26321.54,26285.62,23393.11,24517.27,25305.78,25979.94,26156.65,26258.79,26309.16,26285.62
450,73,26359.82,26324.01,23408.63,24539.61,25330.47,26009.07,26190.29,26293.79,26345.31,26324.01
451,92,26417.1,26381.44,23443.94,24581.11,25374.27,26057.79,26243.02,26347.77,26400.44,26381.44
452,53,26435.38,26399.88,23440.34,24583.66,25379.03,26067.41,26256.8,26362.78,26416.56,26399.88
453,102,26502.66,26467.36,23485.98,24635.96,25433.15,26126.2,26319.61,26426.84,26481.7,26467.36
454,115,26582.94,26547.83,23544.91,24701.73,25499.82,26197.99,26395.42,26504.05,26559.84,26547.83
455,59,26607.22,26572.28,23547.99,24711.53,25510.04,26214.21,26415.18,26525.23,26582.02,26572.28
456,65,26637.5,26602.76,23557.44,24727.61,25526.02,26236.41,26440.99,26552.41,26610.33,26602.76
457,72,26674.78,26640.27,23573.89,24751.56,25549.3,26265.6,26473.78,26586.65,26645.76,26640.27
458,139,26755.79,26720.66,23657.35,24843.37,25639.91,26361.85,26565.36,26674.71,26731.19,26720.66
459,121,26836.8,26801.13,23722.8,24916.38,25712.31,26439.92,26646.91,26757.76,26815.42,26801.13
460,85,26887.08,26851.61,23752.26,24952.61,25748.37,26481.93,26692.18,26804.72,26863.57,26851.61
461,129,26968.1,26932.09,23825.71,25033.25,25830.05,26567.95,26781.41,26893.5,26949.47,26932.09
462,81,27014.38,26978.57,23851.17,25065.53,25863.27,26605.76,26822.78,26936.29,26993.58,26978.57
463,105,27084.66,27049.07,23900.62,25121.73,25922.14,26667.57,26888.13,27003.04,27061.65,27049.07
464,98,27147.94,27112.57,23943.08,25171.07,25974.0,26722.39,26946.33,27062.76,27122.68,27112.57
465,133,27228.95,27193.05,24020.53,25255.71,26061.18,26812.1,27039.26,27152.18,27209.09,27193.05
466,139,27309.96,27273.61,24103.99,25345.81,26154.26,26907.72,27132.78,27242.19,27295.85,27273.61
467,128,27390.98,27354.23,24176.44,25424.92,26235.94,26992.21,27220.47,27331.62,27383.02,27354.23
468,138,27471.99,27434.93,24258.9,25514.03,26327.37,27086.65,27315.11,27421.48,27470.46,27434.93
469,113,27550.27,27513.32,24316.35,25578.13,26393.73,27155.73,27387.55,27495.72,27545.91,27513.32
470,92,27607.55,27570.68,24352.8,25621.24,26438.83,27204.28,27438.81,27549.09,27600.4,27570.68
471,154,27688.56,27651.46,24451.26,25726.34,26545.93,27305.86,27534.08,27638.8,27687.85,27651.46
472,104,27757.84,27720.81,24499.71,25781.45,26602.58,27365.79,27596.93,27704.16,27754.29,27720.81
473,65,27788.12,27751.15,24509.17,25797.56,26620.41,27387.22,27620.74,27730.52,27781.67,27751.15
474,159,27869.13,27831.94,24612.62,25907.66,26729.32,27488.61,27716.76,27820.64,27869.58,27831.94
475,99,27933.41,27896.28,24656.08,25957.77,26780.2,27543.55,27774.61,27880.8,27930.91,27896.28
476,55,27953.69,27916.64,24655.53,25963.87,26787.04,27555.03,27788.38,27896.93,27948.24,27916.64
477,84,28002.98,27966.02,24683.99,25998.98,26824.65,27595.6,27831.17,27942.1,27994.71,27966.02
478,83,28051.26,28014.43,24711.44,26033.09,26862.93,27634.99,27872.94,27986.47,28040.18,28014.43
479,179,28132.27,28095.08,24834.9,26147.17,26967.52,27736.79,27968.42,28076.7,28127.88,28095.08
480,105,28202.55,28165.48,24884.35,26201.47,27025.8,27797.58,28032.26,28142.85,28195.14,28165.48
481,147,28283.56,28246.21,24975.81,26297.44,27126.2,27900.44,28128.43,28233.13,28283.22,28246.21
482,119,28364.57,28327.02,25039.26,26364.77,27198.23,27975.07,28205.91,28313.3,28364.35,28327.02
483,56,28385.85,28348.36,25039.71,26368.42,27206.95,27987.16,28220.34,28330.37,28382.42,28348.36
484,62,28413.13,28375.73,25046.17,26378.47,27222.03,28005.22,28240.75,28353.32,28406.48,28375.73
485,149,28494.15,28456.46,25139.62,26476.02,27324.47,28107.57,28337.76,28443.92,28494.92,28456.46
486,134,28575.16,28537.26,25218.08,26557.57,27411.43,28197.13,28429.91,28534.53,28583.35,28537.26
